aircraftType_iataMain;aircraftType_iataSub;route;codeshares;flight_states;eu;visa;flightDirection;flightName;flightNumber;gate;pier;id;isOperationalFlight;mainFlight;prefixIATA;prefixICAO;airlineCode;aircraftRegistration;serviceType;terminal;estimatedLandingTime;lastUpdatedAt;actualLandingTime;scheduleDateTime;actualOffBlockTime;expectedTimeBoarding;expectedTimeGateClosing;expectedTimeGateOpening;expectedTimeOnBelt;expectedSecurityFilter;publicEstimatedOffBlockTime
;;BHX;DL9210,MU1645,VS6941,6E3188;;N;False;D;6E3188;3188;D31;D;145009206374235841;True;KL1041;6E;IGO;5300.0;PHBCK;J;2.0;;2026-05-26 22:21:17.736000+00:00;;2026-05-27 06:20:00+00:00;;2026-05-27 05:50:00+00:00;2026-05-27 06:05:00+00:00;;;;
;;EDI;AM6496,BT6024,DL9506,KQ1276,MF9745,SK6705,VS6968,6E3323;;N;False;A;6E3323;3323;;;145009206374240862;True;KL0922;6E;IGO;5300.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:57:09.036000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;MAN;AM6409,BT6018,CI8598,DL9632,GA9761,JU7641,MF9659,MU1620,VS7070,6E3356;;N;False;A;6E3356;3356;;;145009206374241090;True;KL1028;6E;IGO;5300.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 23:06:18.275000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;OSL;AM6427,DL9681,GA9211,KQ1142,MF9703,SK6614,SV6316,6E3368;;S;False;A;6E3368;3368;;;145009206374241168;True;KL1196;6E;IGO;5300.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:41:27.378000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;NCE;AF3175,DL9652,GA9527,G35598,KQ1254,MF9693,MU1566,SV6910;;S;False;A;AF3175;3175;;;145009201939970834;True;KL1472;AF;AFR;80.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:31:19.489000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;MME;AF3197,DL9639,G35516,VS7084;;N;False;A;AF3197;3197;;;145009201939970986;True;KL0962;AF;AFR;80.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 23:11:36.472000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;BOD;AF8302,DL9303,G35627,KQ1316,SK6771;;S;False;A;AF8302;8302;;;145009201940482316;True;KL1440;AF;AFR;80.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:41:28.762000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;MAN;AM6409,BT6018,CI8598,DL9632,GA9761,JU7641,MF9659,MU1620,VS7070,6E3356;;N;False;A;AM6409;6409;;;145009201966520710;True;KL1028;AM;AMX;794.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 23:06:18.275000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;OSL;AM6427,DL9681,GA9211,KQ1142,MF9703,SK6614,SV6316,6E3368;;S;False;A;AM6427;6427;;;145009201966520854;True;KL1196;AM;AMX;794.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:41:27.378000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;EDI;AM6496,BT6024,DL9506,KQ1276,MF9745,SK6705,VS6968,6E3323;;N;False;A;AM6496;6496;;;145009201966521370;True;KL0922;AM;AMX;794.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:57:09.036000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;MAN;AM6409,BT6018,CI8598,DL9632,GA9761,JU7641,MF9659,MU1620,VS7070,6E3356;;N;False;A;BT6018;6018;;;145009202131435998;True;KL1028;BT;BTI;419.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 23:06:18.275000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;EDI;AM6496,BT6024,DL9506,KQ1276,MF9745,SK6705,VS6968,6E3323;;N;False;A;BT6024;6024;;;145009202131436064;True;KL0922;BT;BTI;419.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:57:09.036000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;MAN;AM6409,BT6018,CI8598,DL9632,GA9761,JU7641,MF9659,MU1620,VS7070,6E3356;;N;False;A;CI8598;8598;;;145009202229109264;True;KL1028;CI;CAL;44.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 23:06:18.275000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;BGO;DL9192,KQ1185;;S;False;D;DL9192;9192;B23;B;145009202379132487;True;KL1163;DL;DAL;58.0;PHBXS;J;1.0;;2026-05-26 22:22:06.195000+00:00;;2026-05-27 06:20:00+00:00;;2026-05-27 05:50:00+00:00;2026-05-27 06:05:00+00:00;;;;
;;BHX;DL9210,MU1645,VS6941,6E3188;;N;False;D;DL9210;9210;D31;D;145009202379134629;True;KL1041;DL;DAL;58.0;PHBCK;J;2.0;;2026-05-26 22:21:17.736000+00:00;;2026-05-27 06:20:00+00:00;;2026-05-27 05:50:00+00:00;2026-05-27 06:05:00+00:00;;;;
;;BOD;AF8302,DL9303,G35627,KQ1316,SK6771;;S;False;A;DL9303;9303;;;145009202379137298;True;KL1440;DL;DAL;58.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:41:28.762000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;SVG;DL9411,MH5651;;S;False;D;DL9411;9411;B16;B;145009202379140107;True;KL1173;DL;DAL;58.0;DAMWO;J;2.0;;2026-05-26 22:22:15.338000+00:00;;2026-05-27 06:20:00+00:00;;2026-05-27 05:55:00+00:00;2026-05-27 06:05:00+00:00;;;;
;;EDI;AM6496,BT6024,DL9506,KQ1276,MF9745,SK6705,VS6968,6E3323;;N;False;A;DL9506;9506;;;145009202379142780;True;KL0922;DL;DAL;58.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:57:09.036000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;MAN;AM6409,BT6018,CI8598,DL9632,GA9761,JU7641,MF9659,MU1620,VS7070,6E3356;;N;False;A;DL9632;9632;;;145009202379145732;True;KL1028;DL;DAL;58.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 23:06:18.275000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;MME;AF3197,DL9639,G35516,VS7084;;N;False;A;DL9639;9639;;;145009202379145746;True;KL0962;DL;DAL;58.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 23:11:36.472000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;NCE;AF3175,DL9652,GA9527,G35598,KQ1254,MF9693,MU1566,SV6910;;S;False;A;DL9652;9652;;;145009202379145880;True;KL1472;DL;DAL;58.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:31:19.489000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;OSL;AM6427,DL9681,GA9211,KQ1142,MF9703,SK6614,SV6316,6E3368;;S;False;A;DL9681;9681;;;145009202379146100;True;KL1196;DL;DAL;58.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:41:27.378000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;LGW;;;N;False;A;EZY8672;8672;;;145009231136171106;True;EZY8672;U2;EZY;64.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 17:00:51.530000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;MME;AF3197,DL9639,G35516,VS7084;;N;False;A;G35516;5516;;;145009202862271168;True;KL0962;G3;GLO;4918.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 23:11:36.472000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;NCE;AF3175,DL9652,GA9527,G35598,KQ1254,MF9693,MU1566,SV6910;;S;False;A;G35598;5598;;;145009202862271764;True;KL1472;G3;GLO;4918.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:31:19.489000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;BOD;AF8302,DL9303,G35627,KQ1316,SK6771;;S;False;A;G35627;5627;;;145009202862273982;True;KL1440;G3;GLO;4918.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:41:28.762000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;OSL;AM6427,DL9681,GA9211,KQ1142,MF9703,SK6614,SV6316,6E3368;;S;False;A;GA9211;9211;;;145009202753966830;True;KL1196;GA;GIA;85.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:41:27.378000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;NCE;AF3175,DL9652,GA9527,G35598,KQ1254,MF9693,MU1566,SV6910;;S;False;A;GA9527;9527;;;145009202753975130;True;KL1472;GA;GIA;85.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:31:19.489000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;MAN;AM6409,BT6018,CI8598,DL9632,GA9761,JU7641,MF9659,MU1620,VS7070,6E3356;;N;False;A;GA9761;9761;;;145009202753980890;True;KL1028;GA;GIA;85.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 23:06:18.275000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;MAN;AM6409,BT6018,CI8598,DL9632,GA9761,JU7641,MF9659,MU1620,VS7070,6E3356;;N;False;A;JU7641;7641;;;145009203244805574;True;KL1028;JU;ASL;98.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 23:06:18.275000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;EDI;AM6496,BT6024,DL9506,KQ1276,MF9745,SK6705,VS6968,6E3323;;N;False;A;KL0922;922;;;145009203349057516;True;KL0922;KL;KLM;100.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:57:09.036000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;MME;AF3197,DL9639,G35516,VS7084;;N;False;A;KL0962;962;;;145009203349057812;True;KL0962;KL;KLM;100.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 23:11:36.472000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;MAN;AM6409,BT6018,CI8598,DL9632,GA9761,JU7641,MF9659,MU1620,VS7070,6E3356;;N;False;A;KL1028;1028;;;145009203349134192;True;KL1028;KL;KLM;100.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 23:06:18.275000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;BHX;DL9210,MU1645,VS6941,6E3188;;N;False;D;KL1041;1041;D31;D;145009203349134327;True;KL1041;KL;KLM;100.0;PHBCK;J;2.0;;2026-05-26 22:21:17.736000+00:00;;2026-05-27 06:20:00+00:00;;2026-05-27 05:50:00+00:00;2026-05-27 06:05:00+00:00;;;;
;;BGO;DL9192,KQ1185;;S;False;D;KL1163;1163;B23;B;145009203349137217;True;KL1163;KL;KLM;100.0;PHBXS;J;1.0;;2026-05-26 22:22:06.195000+00:00;;2026-05-27 06:20:00+00:00;;2026-05-27 05:50:00+00:00;2026-05-27 06:05:00+00:00;;;;
;;SVG;DL9411,MH5651;;S;False;D;KL1173;1173;B16;B;145009203349137291;True;KL1173;KL;KLM;100.0;DAMWO;J;2.0;;2026-05-26 22:22:15.338000+00:00;;2026-05-27 06:20:00+00:00;;2026-05-27 05:55:00+00:00;2026-05-27 06:05:00+00:00;;;;
;;OSL;AM6427,DL9681,GA9211,KQ1142,MF9703,SK6614,SV6316,6E3368;;S;False;A;KL1196;1196;;;145009203349137444;True;KL1196;KL;KLM;100.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:41:27.378000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;BOD;AF8302,DL9303,G35627,KQ1316,SK6771;;S;False;A;KL1440;1440;;;145009203349145276;True;KL1440;KL;KLM;100.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:41:28.762000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;NCE;AF3175,DL9652,GA9527,G35598,KQ1254,MF9693,MU1566,SV6910;;S;False;A;KL1472;1472;;;145009203349145502;True;KL1472;KL;KLM;100.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:31:19.489000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;OSL;AM6427,DL9681,GA9211,KQ1142,MF9703,SK6614,SV6316,6E3368;;S;False;A;KQ1142;1142;;;145009203367878676;True;KL1196;KQ;KQA;208.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:41:27.378000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;BGO;DL9192,KQ1185;;S;False;D;KQ1185;1185;B23;B;145009203367878979;True;KL1163;KQ;KQA;208.0;PHBXS;J;1.0;;2026-05-26 22:22:06.195000+00:00;;2026-05-27 06:20:00+00:00;;2026-05-27 05:50:00+00:00;2026-05-27 06:05:00+00:00;;;;
;;NCE;AF3175,DL9652,GA9527,G35598,KQ1254,MF9693,MU1566,SV6910;;S;False;A;KQ1254;1254;;;145009203367881492;True;KL1472;KQ;KQA;208.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:31:19.489000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;EDI;AM6496,BT6024,DL9506,KQ1276,MF9745,SK6705,VS6968,6E3323;;N;False;A;KQ1276;1276;;;145009203367881644;True;KL0922;KQ;KQA;208.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:57:09.036000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;BOD;AF8302,DL9303,G35627,KQ1316,SK6771;;S;False;A;KQ1316;1316;;;145009203367883938;True;KL1440;KQ;KQA;208.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:41:28.762000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;MAN;AM6409,BT6018,CI8598,DL9632,GA9761,JU7641,MF9659,MU1620,VS7070,6E3356;;N;False;A;MF9659;9659;;;145009203604847188;True;KL1028;MF;CXA;1551.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 23:06:18.275000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;NCE;AF3175,DL9652,GA9527,G35598,KQ1254,MF9693,MU1566,SV6910;;S;False;A;MF9693;9693;;;145009203604847472;True;KL1472;MF;CXA;1551.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:31:19.489000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;OSL;AM6427,DL9681,GA9211,KQ1142,MF9703,SK6614,SV6316,6E3368;;S;False;A;MF9703;9703;;;145009203604849544;True;KL1196;MF;CXA;1551.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:41:27.378000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;EDI;AM6496,BT6024,DL9506,KQ1276,MF9745,SK6705,VS6968,6E3323;;N;False;A;MF9745;9745;;;145009203604849844;True;KL0922;MF;CXA;1551.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:57:09.036000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;SVG;DL9411,MH5651;;S;False;D;MH5651;5651;B16;B;145009203611938593;True;KL1173;MH;MAS;5065.0;DAMWO;J;2.0;;2026-05-26 22:22:15.338000+00:00;;2026-05-27 06:20:00+00:00;;2026-05-27 05:55:00+00:00;2026-05-27 06:05:00+00:00;;;;
;;NCE;AF3175,DL9652,GA9527,G35598,KQ1254,MF9693,MU1566,SV6910;;S;False;A;MU1566;1566;;;145009203660258900;True;KL1472;MU;CES;1294.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:31:19.489000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;MAN;AM6409,BT6018,CI8598,DL9632,GA9761,JU7641,MF9659,MU1620,VS7070,6E3356;;N;False;A;MU1620;1620;;;145009203660261330;True;KL1028;MU;CES;1294.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 23:06:18.275000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;BHX;DL9210,MU1645,VS6941,6E3188;;N;False;D;MU1645;1645;D31;D;145009203660261489;True;KL1041;MU;CES;1294.0;PHBCK;J;2.0;;2026-05-26 22:21:17.736000+00:00;;2026-05-27 06:20:00+00:00;;2026-05-27 05:50:00+00:00;2026-05-27 06:05:00+00:00;;;;
;;OSL;AM6427,DL9681,GA9211,KQ1142,MF9703,SK6614,SV6316,6E3368;;S;False;A;SK6614;6614;;;145009204455412058;True;KL1196;SK;SAS;150.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:41:27.378000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;EDI;AM6496,BT6024,DL9506,KQ1276,MF9745,SK6705,VS6968,6E3323;;N;False;A;SK6705;6705;;;145009204455414724;True;KL0922;SK;SAS;150.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:57:09.036000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;BOD;AF8302,DL9303,G35627,KQ1316,SK6771;;S;False;A;SK6771;6771;;;145009204455415234;True;KL1440;SK;SAS;150.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:41:28.762000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;OSL;AM6427,DL9681,GA9211,KQ1142,MF9703,SK6614,SV6316,6E3368;;S;False;A;SV6316;6316;;;145009204496635390;True;KL1196;SV;SVA;151.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:41:27.378000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;NCE;AF3175,DL9652,GA9527,G35598,KQ1254,MF9693,MU1566,SV6910;;S;False;A;SV6910;6910;;;145009204496651806;True;KL1472;SV;SVA;151.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:31:19.489000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;BHX;DL9210,MU1645,VS6941,6E3188;;N;False;D;VS6941;6941;D31;D;145009204901470807;True;KL1041;VS;VIR;181.0;PHBCK;J;2.0;;2026-05-26 22:21:17.736000+00:00;;2026-05-27 06:20:00+00:00;;2026-05-27 05:50:00+00:00;2026-05-27 06:05:00+00:00;;;;
;;EDI;AM6496,BT6024,DL9506,KQ1276,MF9745,SK6705,VS6968,6E3323;;N;False;A;VS6968;6968;;;145009204901470968;True;KL0922;VS;VIR;181.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 22:57:09.036000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;MAN;AM6409,BT6018,CI8598,DL9632,GA9761,JU7641,MF9659,MU1620,VS7070,6E3356;;N;False;A;VS7070;7070;;;145009204901547690;True;KL1028;VS;VIR;181.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 23:06:18.275000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;MME;AF3197,DL9639,G35516,VS7084;;N;False;A;VS7084;7084;;;145009204901547772;True;KL0962;VS;VIR;181.0;;J;;2026-05-27 06:12:00+00:00;2026-05-26 23:11:36.472000+00:00;;2026-05-27 06:20:00+00:00;;;;;;;
;;FRA;DL9234,GA9234,MF9604,SK6638,VN3150,6E3380;;S;False;D;6E3380;3380;B26;B;145009206374241301;True;KL1815;6E;IGO;5300.0;PHEZN;J;1.0;;2026-05-26 22:20:42.085000+00:00;;2026-05-27 06:25:00+00:00;;2026-05-27 06:00:00+00:00;2026-05-27 06:10:00+00:00;;;;
;;SXM,POS;AF8228;;N;False;A;AF8228;8228;E19;E;145009201940479738;True;KL0777;AF;AFR;80.0;PHAOD;J;;2026-05-27 06:12:00+00:00;2026-05-26 21:38:50.337000+00:00;;2026-05-27 06:25:00+00:00;;;;;;;
;;MAD;BT6057,CI8590,DL9627,GA9493,G35691,KQ1698,SK6739;;S;False;A;BT6057;6057;;;145009202131436292;True;KL1500;BT;BTI;419.0;;J;;2026-05-27 06:17:00+00:00;2026-05-26 22:11:48.097000+00:00;;2026-05-27 06:25:00+00:00;;;;;;;
;;MAD;BT6057,CI8590,DL9627,GA9493,G35691,KQ1698,SK6739;;S;False;A;CI8590;8590;;;145009202229109248;True;KL1500;CI;CAL;44.0;;J;;2026-05-27 06:17:00+00:00;2026-05-26 22:11:48.097000+00:00;;2026-05-27 06:25:00+00:00;;;;;;;
;;FRA;DL9234,GA9234,MF9604,SK6638,VN3150,6E3380;;S;False;D;DL9234;9234;B26;B;145009202379134785;True;KL1815;DL;DAL;58.0;PHEZN;J;1.0;;2026-05-26 22:20:42.085000+00:00;;2026-05-27 06:25:00+00:00;;2026-05-27 06:00:00+00:00;2026-05-27 06:10:00+00:00;;;;
;;LIN;DL9622,MF9674;;S;False;D;DL9622;9622;C13;C;145009202379145659;True;KL1613;DL;DAL;58.0;PHBCL;J;1.0;;2026-05-26 22:22:43.528000+00:00;;2026-05-27 06:25:00+00:00;;2026-05-27 05:55:00+00:00;2026-05-27 06:10:00+00:00;;;;
;;MAD;BT6057,CI8590,DL9627,GA9493,G35691,KQ1698,SK6739;;S;False;A;DL9627;9627;;;145009202379145668;True;KL1500;DL;DAL;58.0;;J;;2026-05-27 06:17:00+00:00;2026-05-26 22:11:48.097000+00:00;;2026-05-27 06:25:00+00:00;;;;;;;
;;MAD;BT6057,CI8590,DL9627,GA9493,G35691,KQ1698,SK6739;;S;False;A;G35691;5691;;;145009202862274488;True;KL1500;G3;GLO;4918.0;;J;;2026-05-27 06:17:00+00:00;2026-05-26 22:11:48.097000+00:00;;2026-05-27 06:25:00+00:00;;;;;;;
;;FRA;DL9234,GA9234,MF9604,SK6638,VN3150,6E3380;;S;False;D;GA9234;9234;B26;B;145009202753966985;True;KL1815;GA;GIA;85.0;PHEZN;J;1.0;;2026-05-26 22:20:42.085000+00:00;;2026-05-27 06:25:00+00:00;;2026-05-27 06:00:00+00:00;2026-05-27 06:10:00+00:00;;;;
;;MAD;BT6057,CI8590,DL9627,GA9493,G35691,KQ1698,SK6739;;S;False;A;GA9493;9493;;;145009202753972902;True;KL1500;GA;GIA;85.0;;J;;2026-05-27 06:17:00+00:00;2026-05-26 22:11:48.097000+00:00;;2026-05-27 06:25:00+00:00;;;;;;;
;;SXM,POS;AF8228;;N;False;A;KL0777;777;E19;E;145009203349052420;True;KL0777;KL;KLM;100.0;PHAOD;J;;2026-05-27 06:12:00+00:00;2026-05-26 21:38:50.337000+00:00;;2026-05-27 06:25:00+00:00;;;;;;;
;;SOU;KL1069;;N;False;D;KL1069;1069;D6;D;145009203349134491;True;WA1069;KL;KLM;100.0;PHEXX;J;2.0;;2026-05-26 22:20:58.994000+00:00;;2026-05-27 06:25:00+00:00;;2026-05-27 05:45:00+00:00;2026-05-27 06:10:00+00:00;;;;
;;MAD;BT6057,CI8590,DL9627,GA9493,G35691,KQ1698,SK6739;;S;False;A;KL1500;1500;;;145009203349147718;True;KL1500;KL;KLM;100.0;;J;;2026-05-27 06:17:00+00:00;2026-05-26 22:11:48.097000+00:00;;2026-05-27 06:25:00+00:00;;;;;;;
;;LIN;DL9622,MF9674;;S;False;D;KL1613;1613;C13;C;145009203349150537;True;KL1613;KL;KLM;100.0;PHBCL;J;1.0;;2026-05-26 22:22:43.528000+00:00;;2026-05-27 06:25:00+00:00;;2026-05-27 05:55:00+00:00;2026-05-27 06:10:00+00:00;;;;
;;FRA;DL9234,GA9234,MF9604,SK6638,VN3150,6E3380;;S;False;D;KL1815;1815;B26;B;145009203349156017;True;KL1815;KL;KLM;100.0;PHEZN;J;1.0;;2026-05-26 22:20:42.085000+00:00;;2026-05-27 06:25:00+00:00;;2026-05-27 06:00:00+00:00;2026-05-27 06:10:00+00:00;;;;
;;MAD;BT6057,CI8590,DL9627,GA9493,G35691,KQ1698,SK6739;;S;False;A;KQ1698;1698;;;145009203367892748;True;KL1500;KQ;KQA;208.0;;J;;2026-05-27 06:17:00+00:00;2026-05-26 22:11:48.097000+00:00;;2026-05-27 06:25:00+00:00;;;;;;;
;;FRA;DL9234,GA9234,MF9604,SK6638,VN3150,6E3380;;S;False;D;MF9604;9604;B26;B;145009203604846809;True;KL1815;MF;CXA;1551.0;PHEZN;J;1.0;;2026-05-26 22:20:42.085000+00:00;;2026-05-27 06:25:00+00:00;;2026-05-27 06:00:00+00:00;2026-05-27 06:10:00+00:00;;;;
;;LIN;DL9622,MF9674;;S;False;D;MF9674;9674;C13;C;145009203604847327;True;KL1613;MF;CXA;1551.0;PHBCL;J;1.0;;2026-05-26 22:22:43.528000+00:00;;2026-05-27 06:25:00+00:00;;2026-05-27 05:55:00+00:00;2026-05-27 06:10:00+00:00;;;;
;;FRA;DL9234,GA9234,MF9604,SK6638,VN3150,6E3380;;S;False;D;SK6638;6638;B26;B;145009204455412215;True;KL1815;SK;SAS;150.0;PHEZN;J;1.0;;2026-05-26 22:20:42.085000+00:00;;2026-05-27 06:25:00+00:00;;2026-05-27 06:00:00+00:00;2026-05-27 06:10:00+00:00;;;;
;;MAD;BT6057,CI8590,DL9627,GA9493,G35691,KQ1698,SK6739;;S;False;A;SK6739;6739;;;145009204455414954;True;KL1500;SK;SAS;150.0;;J;;2026-05-27 06:17:00+00:00;2026-05-26 22:11:48.097000+00:00;;2026-05-27 06:25:00+00:00;;;;;;;
;;FRA;DL9234,GA9234,MF9604,SK6638,VN3150,6E3380;;S;False;D;VN3150;3150;B26;B;145009204882403447;True;KL1815;VN;HVN;2328.0;PHEZN;J;1.0;;2026-05-26 22:20:42.085000+00:00;;2026-05-27 06:25:00+00:00;;2026-05-27 06:00:00+00:00;2026-05-27 06:10:00+00:00;;;;
;;SOU;KL1069;;N;False;D;WA1069;1069;D6;D;145009204972157917;True;WA1069;WA;KLC;102.0;PHEXX;J;2.0;;2026-05-26 22:20:58.994000+00:00;;2026-05-27 06:25:00+00:00;;2026-05-27 05:45:00+00:00;2026-05-27 06:10:00+00:00;;;;
;;DUB;AM6476,BT6039,DL9501,GA9213,KQ0932,MF9735,SV6811,6E3317;;E;False;A;6E3317;3317;;;145009206374240796;True;KL1134;6E;IGO;5300.0;;J;;2026-05-27 06:22:00+00:00;2026-05-26 23:06:17.931000+00:00;;2026-05-27 06:30:00+00:00;;;;;;;
;;HEL;AF3248,AM6365,CI8558,DL9257,GA9775,KQ1166,MF9627,MH5633,SV6335,UX3794,6E3344;;S;False;A;6E3344;3344;;;145009206374241012;True;KL1248;6E;IGO;5300.0;;J;;2026-05-27 06:22:00+00:00;2026-05-26 22:11:46.684000+00:00;;2026-05-27 06:30:00+00:00;;;;;;;
;;MUC;AM6548,DL9650,GA9289,MF9681,SK6685,6E3359;;S;False;A;6E3359;3359;;;145009206374241096;True;KL1848;6E;IGO;5300.0;;J;;2026-05-27 06:22:00+00:00;2026-05-26 23:11:36.345000+00:00;;2026-05-27 06:30:00+00:00;;;;;;;
;;NCL;DL9689,VS7097,6E8003;;N;False;D;6E8003;8003;D6;D;145009206374739031;True;KL0953;6E;IGO;5300.0;PHNXS;J;2.0;;2026-05-26 22:20:42.425000+00:00;;2026-05-27 06:30:00+00:00;;2026-05-27 06:05:00+00:00;2026-05-27 06:15:00+00:00;;;;
;;NUE;DL9171,SK6744,6E8005;;S;False;D;6E8005;8005;B5;B;145009206374739035;True;KL1839;6E;IGO;5300.0;PHEXI;J;1.0;;2026-05-26 22:21:30.927000+00:00;;2026-05-27 06:30:00+00:00;;2026-05-27 06:05:00+00:00;2026-05-27 06:15:00+00:00;;;;
;;BSL;AF3121,DL9355,SK6720;;S;False;D;AF3121;3121;B7;B;145009201939970457;True;KL1943;AF;AFR;80.0;PHEXL;J;2.0;;2026-05-26 22:21:43.688000+00:00;;2026-05-27 06:30:00+00:00;;2026-05-27 06:05:00+00:00;2026-05-27 06:15:00+00:00;;;;
